-0.033363 -0.059425 -1
-0.497637 -0.544921 1
0.479329 0.730837 1
-0.354685 -0.567453 -1
-0.238663 -0.492617 -1
-0.202978 0.663165 -1
0.415113 0.076389 -1
0.267767 -0.374104 -1
-0.151998 -0.991056 1
-0.431187 -0.950034 1
0.260539 -0.654631 -1
0.961853 -0.679221 1
0.913060 -0.315979 1
0.306463 0.992996 1
-0.808949 0.678651 1
-0.382941 -0.694896 1
0.841761 -0.572338 1
-0.164371 0.846223 1
0.685391 0.291201 1
0.656538 -0.659134 1
-0.378893 0.696108 1
-0.119647 -0.273285 -1
-0.759020 0.132043 1
-0.129888 0.388917 -1
0.064642 -0.864031 1
0.010250 0.620432 -1
0.479015 0.051579 -1
0.828966 0.866604 1
0.183551 0.363448 -1
-0.388522 0.248854 -1
0.893516 -0.454232 1
-0.413553 0.472179 -1
0.015056 -0.569948 -1
-0.110880 -0.858096 1
0.800206 -0.902281 1
-0.809624 0.434402 1
